surah;ayat;kata;huruf;cum_kata;cum_huruf
26;222;5;16;1307;4906
26;223;4;21;1311;4927
26;224;3;17;1314;4944
26;225;7;19;1321;4963
26;226;5;19;1326;4982
26;227;19;82;1345;5064
27;1;10;39;10;39
27;2;3;15;13;54
27;3;9;39;22;93
27;4;10;40;32;133
27;5;10;39;42;172
27;6;7;26;49;198
27;7;16;65;65;263
27;8;14;50;79;313
27;9;6;22;85;335
27;10;19;69;104;404
27;11;11;33;115;437
27;12;19;65;134;502
27;13;8;36;142;538
27;14;11;52;153;590
27;15;15;61;168;651
27;16;18;66;186;717
27;17;9;37;195;754
27;18;19;77;214;831
27;19;25;96;239;927
27;20;12;38;251;965
27;21;9;41;260;1006
27;22;14;43;274;1049
27;23;11;37;285;1086
27;24;17;69;302;1155
27;25;15;52;317;1207
27;26;9;24;326;1231
27;27;8;26;334;1257
27;28;11;43;345;1300
27;29;8;27;353;1327
27;30;8;30;361;1357
27;31;5;20;366;1377
27;32;12;45;378;1422
27;33;12;49;390;1471
27;34;14;58;404;1529
27;35;8;34;412;1563
27;36;16;66;428;1629
27;37;13;57;441;1686
27;38;10;38;451;1724
27;39;16;49;467;1773
27;40;38;126;505;1899
27;41;12;43;517;1942
27;42;14;56;531;1998
27;43;12;41;543;2039
27;44;28;99;571;2138
27;45;13;54;584;2192
27;46;12;56;596;2248
27;47;13;48;609;2296
27;48;10;35;619;2331
27;49;14;65;633;2396
27;50;7;30;640;2426
27;51;9;40;649;2466
27;52;12;40;661;2506
27;53;5;25;666;2531
27;54;8;38;674;2569
27;55;11;45;685;2614
27;56;16;57;701;2671
27;57;7;35;708;2706
27;58;6;28;714;2734
27;59;12;44;726;2778
27;60;28;99;754;2877
27;61;22;82;776;2959
27;62;16;62;792;3021
27;63;20;69;812;3090
27;64;19;71;831;3161
27;65;15;46;846;3207
27;66;15;40;861;3247
27;67;10;42;871;3289
27;68;12;47;883;3336
27;69;9;33;892;3369
27;70;9;28;901;3397
27;71;7;28;908;3425
27;72;9;29;917;3454
27;73;10;37;927;3491
27;74;8;29;935;3520
27;75;10;32;945;3552
27;76;13;40;958;3592
27;77;4;20;962;3612
27;78;8;27;970;3639
27;79;7;24;977;3663
27;80;11;41;988;3704
27;81;14;52;1002;3756
27;82;17;65;1019;3821
27;83;11;39;1030;3860
27;84;13;54;1043;3914
27;85;8;30;1051;3944
27;86;16;55;1067;3999
27;87;20;54;1087;4053
27;88;18;63;1105;4116
27;89;11;38;1116;4154
27;90;13;48;1129;4202
27;91;17;58;1146;4260
27;92;15;57;1161;4317
27;93;11;48;1172;4365
28;1;5;19;5;19
28;2;4;16;9;35
28;3;9;36;18;71
28;4;19;75;37;146
28;5;13;50;50;196
28;6;12;51;62;247
28;7;22;80;84;327
28;8;13;61;97;388
28;9;18;62;115;450
28;10;17;64;132;514
28;11;10;35;142;549
28;12;17;60;159;609
28;13;17;62;176;671
28;14;11;45;187;716
28;15;38;134;225;850
28;16;13;39;238;889
28;17;9;33;247;922
28;18;16;61;263;983
28;19;32;106;295;1089
28;20;18;65;313;1154
28;21;10;37;323;1191
28;22;11;37;334;1228
28;23;27;97;361;1325
28;24;15;45;376;1370
28;25;26;93;402;1463
28;26;10;40;412;1503
28;27;29;97;441;1600
28;28;17;48;458;1648
28;29;28;105;486;1753
28;30;19;69;505;1822
28;31;19;71;524;1893
28;32;26;89;550;1982
28;33;9;31;559;2013
28;34;14;50;573;2063
28;35;15;70;588;2133
28;36;17;72;605;2205
28;37;18;64;623;2269
28;38;27;95;650;2364
28;39;12;45;662;2409
28;40;10;44;672;2453
28;41;9;38;681;2491
28;42;10;41;691;2532
28;43;16;71;707;2603
28;44;13;46;720;2649
28;45;18;77;738;2726
28;46;20;74;758;2800
28;47;18;78;776;2878
28;48;26;101;802;2979
28;49;13;47;815;3026
28;50;23;79;838;3105
28;51;7;27;845;3132
28;52;8;30;853;3162
28;53;15;52;868;3214
28;54;12;59;880;3273
28;55;15;69;895;3342
28;56;13;44;908;3386
28;57;26;93;934;3479
28;58;18;67;952;3546
28;59;20;76;972;3622
28;60;15;57;987;3679
28;61;17;65;1004;3744
28;62;8;32;1012;3776
28;63;18;73;1030;3849
28;64;13;58;1043;3907
28;65;6;27;1049;3934
28;66;7;30;1056;3964
28;67;11;40;1067;4004
28;68;14;51;1081;4055
28;69;7;26;1088;4081
28;70;15;53;1103;4134
28;71;19;65;1122;4199
28;72;21;75;1143;4274
28;73;13;57;1156;4331
28;74;8;32;1164;4363
28;75;17;67;1181;4430
28;76;30;100;1211;4530
28;77;26;90;1237;4620
28;78;28;95;1265;4715
28;79;20;64;1285;4779
28;80;16;63;1301;4842
28;81;17;60;1318;4902
28;82;26;98;1344;5000
28;83;14;59;1358;5059
28;84;18;65;1376;5124
28;85;19;59;1395;5183
28;86;15;55;1410;5238
28;87;16;54;1426;5292
28;88;19;62;1445;5354
29;1;5;19;5;19
29;2;10;37;15;56
29;3;11;47;26;103
29;4;10;36;36;139
29;5;12;40;48;179
29;6;10;37;58;216
29;7;12;63;70;279
29;8;22;83;92;362
29;9;7;38;99;400
29;10;31;107;130;507
29;11;6;31;136;538
29;12;18;78;154;616
29;13;11;55;165;671
29;14;16;66;181;737
29;15;6;36;187;773
29;16;15;50;202;823
29;17;27;107;229;930
29;18;13;48;242;978
29;19;14;37;256;1015
29;20;19;60;275;1075
29;21;8;27;283;1102
29;22;17;51;300;1153
29;23;13;56;313;1209
29;24;21;71;334;1280
29;25;27;102;361;1382
29;26;13;39;374;1421
29;27;18;76;392;1497
29;28;14;54;406;1551
29;29;23;93;429;1644
29;30;6;22;435;1666
29;31;16;66;451;1732
29;32;16;61;467;1793
29;33;23;86;490;1879
29;34;12;47;502;1926
29;35;7;28;509;1954
29;36;16;63;525;2017
29;37;7;36;532;2053
29;38;16;71;548;2124
29;39;13;63;561;2187
29;40;28;118;589;2305
29;41;19;75;608;2380
29;42;12;35;620;2415
29;43;8;39;628;2454
29;44;12;38;640;2492
29;45;21;78;661;2570
29;46;27;104;688;2674
29;47;20;81;708;2755
29;48;13;49;721;2804
29;49;14;52;735;2856
29;50;16;57;751;2913
29;51;16;57;767;2970
29;52;20;78;787;3048
29;53;12;59;799;3107
29;54;6;33;805;3140
29;55;13;52;818;3192
29;56;9;32;827;3224
29;57;7;26;834;3250
29;58;17;77;851;3327
29;59;5;22;856;3349
29;60;12;45;868;3394
29;61;14;56;882;3450
29;62;14;42;896;3492
29;63;22;77;918;3569
29;64;15;57;933;3626
29;65;16;56;949;3682
29;66;6;33;955;3715
29;67;15;67;970;3782
29;68;17;59;987;3841
29;69;9;40;996;3881
30;1;5;19;5;19
30;2;2;8;7;27
30;3;8;28;15;55
30;4;12;40;27;95
30;5;8;26;35;121
30;6;11;38;46;159
30;7;10;39;56;198
30;8;23;88;79;286
30;9;32;139;111;425
30;10;13;55;124;480
30;11;8;27;132;507
30;12;5;22;137;529
30;13;9;42;146;571
30;14;5;22;151;593
30;15;9;39;160;632
30;16;11;55;171;687
30;17;6;25;177;712
30;18;9;32;186;744
30;19;15;46;201;790
30;20;11;40;212;830
30;21;22;78;234;908
30;22;16;60;250;968
30;23;15;57;265;1025
30;24;22;74;287;1099
30;25;16;62;303;1161
30;26;9;27;312;1188
30;27;19;63;331;1251
30;28;28;107;359;1358
30;29;16;52;375;1410
30;30;23;78;398;1488
30;31;10;40;408;1528
30;32;11;40;419;1568
30;33;18;65;437;1633
30;34;6;33;443;1666
30;35;10;40;453;1706
30;36;15;57;468;1763
30;37;16;49;484;1812
30;38;17;62;501;1874
30;39;23;81;524;1955
30;40;23;74;547;2029
30;41;15;55;562;2084
30;42;14;49;576;2133
30;43;16;47;592;2180
30;44;9;37;601;2217
30;45;11;44;612;2261
30;46;18;75;630;2336
30;47;18;79;648;2415
30;48;28;98;676;2513
30;49;10;34;686;2547
30;50;20;60;706;2607
30;51;9;39;715;2646
30;52;11;42;726;2688
30;53;14;52;740;2740
30;54;25;71;765;2811
30;55;13;49;778;2860
30;56;20;77;798;2937
30;57;9;37;807;2974
30;58;19;73;826;3047
30;59;9;27;835;3074
30;60;10;33;845;3107
31;1;5;19;5;19
31;2;4;16;9;35
31;3;3;15;12;50
31;4;9;39;21;89
31;5;8;34;29;123
31;6;18;62;47;185
31;7;16;62;63;247
31;8;8;35;71;282
31;9;8;28;79;310
31;10;29;93;108;403
31;11;14;48;122;451
31;12;18;63;140;514
31;13;14;47;154;561
31;14;19;63;173;624
31;15;29;103;202;727
31;16;25;69;227;796
31;17;18;61;245;857
31;18;16;50;261;907
31;19;12;37;273;944
31;20;31;98;304;1042
31;21;21;79;325;1121
31;22;16;59;341;1180
31;23;15;59;356;1239
31;24;7;28;363;1267
31;25;16;58;379;1325
31;26;11;31;390;1356
31;27;21;70;411;1426
31;28;12;37;423;1463
31;29;25;78;448;1541
31;30;17;49;465;1590
31;31;20;60;485;1650
31;32;22;84;507;1734
31;33;30;105;537;1839
31;34;27;86;564;1925
32;1;5;19;5;19
32;2;8;25;13;44
32;3;18;61;31;105
32;4;25;79;56;184
32;5;17;55;73;239
32;6;7;25;80;264
32;7;10;31;90;295
32;8;8;24;98;319
32;9;14;55;112;374
32;10;14;51;126;425
32;11;12;38;138;463
32;12;16;74;154;537
32;13;16;62;170;599
32;14;14;61;184;660
32;15;16;62;200;722
32;16;11;53;211;775
32;17;13;43;224;818
32;18;8;29;232;847
32;19;12;55;244;902
32;20;21;85;265;987
32;21;9;43;274;1030
32;22;13;49;287;1079
32;23;15;53;302;1132
32;24;10;50;312;1182
32;25;11;37;323;1219
32;26;19;63;342;1282
32;27;17;70;359;1352
32;28;7;28;366;1380
32;29;11;37;377;1417
32;30;5;25;382;1442
33;1;17;64;17;64
33;2;12;38;29;102
33;3;6;23;35;125
33;4;31;111;66;236
33;5;30;116;96;352
33;6;31;129;127;481
33;7;18;70;145;551
33;8;8;37;153;588
33;9;21;88;174;676
33;10;16;71;190;747
33;11;6;32;196;779
33;12;13;52;209;831
33;13;25;93;234;924
33;14;14;57;248;981
33;15;13;51;261;1032
33;16;15;52;276;1084
33;17;24;72;300;1156
33;18;16;57;316;1213
33;19;36;137;352;1350
33;20;23;91;375;1441
33;21;17;58;392;1499
33;22;18;80;410;1579
33;23;18;69;428;1648
33;24;16;60;444;1708
33;25;16;61;460;1769
33;26;16;68;476;1837
33;27;14;56;490;1893
33;28;16;67;506;1960
33;29;14;60;520;2020
33;30;17;58;537;2078
33;31;15;61;552;2139
33;32;19;70;571;2209
33;33;25;105;596;2314
33;34;14;47;610;2361
33;35;34;185;644;2546
33;36;24;85;668;2631
33;37;49;174;717;2805
33;38;22;66;739;2871
33;39;13;52;752;2923
33;40;17;61;769;2984
33;41;7;29;776;3013
33;42;3;15;779;3028
33;43;13;54;792;3082
33;44;8;31;800;3113
33;45;7;33;807;3146
33;46;6;26;813;3172
33;47;8;29;821;3201
33;48;12;51;833;3252
33;49;22;97;855;3349
33;50;63;236;918;3585
33;51;37;121;955;3706
33;52;26;77;981;3783
33;53;73;264;1054;4047
33;54;11;35;1065;4082
33;55;33;115;1098;4197
33;56;13;54;1111;4251
33;57;14;54;1125;4305
33;58;12;57;1137;4362
33;59;23;83;1160;4445
33;60;20;74;1180;4519
33;61;6;31;1186;4550
33;62;12;37;1198;4587
33;63;15;54;1213;4641
33;64;7;25;1220;4666
33;65;8;28;1228;4694
33;66;11;47;1239;4741
33;67;8;44;1247;4785
33;68;8;34;1255;4819
33;69;16;64;1271;4883
33;70;8;34;1279;4917
33;71;14;54;1293;4971
33;72;19;84;1312;5055
33;73;15;78;1327;5133
34;1;22;69;22;69
34;2;18;56;40;125
34;3;34;107;74;232
34;4;10;46;84;278
34;5;11;41;95;319
34;6;17;51;112;370
34;7;16;56;128;426
34;8;16;57;144;483
34;9;30;94;174;577
34;10;13;46;187;623
34;11;12;45;199;668
34;12;27;94;226;762
34;13;19;77;245;839
34;14;27;96;272;935
34;15;20;69;292;1004
34;16;16;67;308;1071
34;17;9;32;317;1103
34;18;17;68;334;1171
34;19;20;84;354;1255
34;20;10;39;364;1294
34;21;21;65;385;1359
34;22;27;81;412;1440
34;23;22;79;434;1519
34;24;19;54;453;1573
34;25;9;35;462;1608
34;26;11;38;473;1646
34;27;12;40;485;1686
34;28;12;51;497;1737
34;29;7;28;504;1765
34;30;10;39;514;1804
34;31;32;127;546;1931
34;32;15;62;561;1993
34;33;34;142;595;2135
34;34;14;51;609;2186
34;35;9;37;618;2223
34;36;13;43;631;2266
34;37;24;97;655;2363
34;38;9;39;664;2402
34;39;21;62;685;2464
34;40;10;46;695;2510
34;41;13;55;708;2565
34;42;18;70;726;2635
34;43;34;125;760;2760
34;44;11;44;771;2804
34;45;14;54;785;2858
34;46;27;82;812;2940
34;47;17;48;829;2988
34;48;7;21;836;3009
34;49;8;24;844;3033
34;50;16;48;860;3081
34;51;10;34;870;3115
34;52;9;35;879;3150
34;53;10;34;889;3184
34;54;15;50;904;3234
35;1;29;102;29;102
35;2;19;61;48;163
35;3;21;75;69;238
35;4;11;40;80;278
35;5;14;52;94;330
35;6;13;52;107;382
35;7;13;56;120;438
35;8;26;80;146;518
35;9;18;65;164;583
35;10;24;89;188;672
35;11;36;107;224;779
35;12;28;122;252;901
35;13;29;93;281;994
35;14;18;73;299;1067
35;15;11;37;310;1104
35;16;6;19;316;1123
35;17;6;16;322;1139
35;18;34;126;356;1265
35;19;4;16;360;1281
35;20;4;16;364;1297
35;21;4;14;368;1311
35;22;17;51;385;1362
35;23;4;11;389;1373
35;24;12;43;401;1416
35;25;13;58;414;1474
35;26;7;23;421;1497
35;27;25;86;446;1583
35;28;19;70;465;1653
35;29;16;69;481;1722
35;30;8;33;489;1755
35;31;16;53;505;1808
35;32;23;87;528;1895
35;33;13;52;541;1947
35;34;11;41;552;1988
35;35;14;48;566;2036
35;36;19;65;585;2101
35;37;25;97;610;2198
35;38;11;37;621;2235
35;39;24;87;645;2322
35;40;34;120;679;2442
35;41;21;70;700;2512
35;42;19;77;719;2589
35;43;26;94;745;2683
35;44;31;102;776;2785
35;45;25;92;801;2877
36;1;5;17;5;17
36;2;2;11;7;28
36;3;3;12;10;40
36;4;4;11;14;51
36;5;3;12;17;63
36;6;7;31;24;94
36;7;8;28;32;122
36;8;10;42;42;164
36;9;12;46;54;210
36;10;8;34;62;244
36;11;12;48;74;292
36;12;14;52;88;344
36;13;8;34;96;378
36;14;11;53;107;431
36;15;15;54;122;485
36;16;6;26;128;511
36;17;5;19;133;530
36;18;12;52;145;582
36;19;9;38;154;620
36;20;10;39;164;659
36;21;7;27;171;686
36;22;8;26;179;712
36;23;15;55;194;767
36;24;5;14;199;781
36;25;4;18;203;799
36;26;7;23;210;822
36;27;7;22;217;844
36;28;14;45;231;889
36;29;9;28;240;917
36;30;11;42;251;959
36;31;11;41;262;1000
36;32;6;21;268;1021
36;33;10;44;278;1065
36;34;10;39;288;1104
36;35;8;33;296;1137
36;36;14;50;310;1187
36;37;9;33;319;1220
36;38;9;32;328;1252
36;39;7;33;335;1285
36;40;15;48;350;1333
36;41;8;31;358;1364
36;42;6;22;364;1386
36;43;9;31;373;1417
36;44;6;21;379;1438
36;45;11;40;390;1478
36;46;11;40;401;1518
36;47;24;84;425;1602
36;48;7;28;432;1630
36;49;9;31;441;1661
36;50;7;29;448;1690
36;51;10;35;458;1725
36;52;12;51;470;1776
36;53;11;35;481;1811
36;54;11;39;492;1850
36;55;7;24;499;1874
36;56;8;29;507;1903
36;57;6;21;513;1924
36;58;5;15;518;1939
36;59;4;20;522;1959
36;60;14;45;536;2004
36;61;6;20;542;2024
36;62;8;35;550;2059
36;63;5;20;555;2079
36;64;5;21;560;2100
36;65;12;51;572;2151
36;66;10;41;582;2192
36;67;10;46;592;2238
36;68;7;27;599;2265
36;69;12;40;611;2305
36;70;8;27;619;2332
36;71;12;47;631;2379
36;72;6;32;637;2411
36;73;6;27;643;2438
36;74;7;29;650;2467
36;75;7;28;657;2495
36;76;9;33;666;2528
36;77;11;38;677;2566
36;78;11;34;688;2600
36;79;10;31;698;2631
36;80;11;40;709;2671
36;81;15;53;724;2724
36;82;10;31;734;2755
36;83;8;30;742;2785
37;1;6;26;6;26
37;2;4;10;10;36
37;3;2;11;12;47
37;4;4;12;16;59
37;5;8;30;24;89
37;6;6;25;30;114
37;7;5;17;35;131
37;8;9;33;44;164
37;9;4;17;48;181
37;10;7;27;55;208
37;11;12;44;67;252
37;12;3;12;70;264
37;13;4;16;74;280
37;14;4;18;78;298
37;15;6;21;84;319
37;16;7;35;91;354
37;17;2;15;93;369
37;18;5;15;98;384
37;19;8;25;106;409
37;20;5;20;111;429
37;21;7;24;118;453
37;22;9;33;127;486
37;23;8;24;135;510
37;24;3;17;138;527
37;25;4;14;142;541
37;26;4;15;146;556
37;27;5;23;151;579
37;28;6;25;157;604
37;29;5;20;162;624
37;30;10;34;172;658
37;31;6;24;178;682
37;32;4;18;182;700
37;33;5;22;187;722
37;34;5;18;192;740
37;35;10;36;202;776
37;36;6;34;208;810
37;37;5;19;213;829
37;38;4;20;217;849
37;39;6;23;223;872
37;40;4;16;227;888
37;41;4;17;231;905
37;42;4;13;235;918
37;43;3;9;238;927
37;44;3;13;241;940
37;45;5;16;246;956
37;46;3;14;249;970
37;47;7;22;256;992
37;48;5;17;261;1009
37;49;3;12;264;1021
37;50;5;23;269;1044
37;51;7;20;276;1064
37;52;4;16;280;1080
37;53;7;33;287;1113
37;54;4;15;291;1128
37;55;5;18;296;1146
37;56;5;17;301;1163
37;57;6;23;307;1186
37;58;3;11;310;1197
37;59;6;26;316;1223
37;60;5;17;321;1240
37;61;4;20;325;1260
37;62;7;21;332;1281
37;63;4;21;336;1302
37;64;6;20;342;1322
37;65;4;18;346;1340
37;66;6;32;352;1372
37;67;7;21;359;1393
37;68;5;18;364;1411
37;69;4;20;368;1431
37;70;4;18;372;1449
37;71;5;20;377;1469
37;72;4;18;381;1487
37;73;5;20;386;1507
37;74;4;16;390;1523
37;75;5;24;395;1547
37;76;5;21;400;1568
37;77;4;17;404;1585
37;78;4;16;408;1601
37;79;5;17;413;1618
37;80;5;16;418;1634
37;81;4;17;422;1651
37;82;3;14;425;1665
37;83;6;15;431;1680
37;84;5;15;436;1695
37;85;6;24;442;1719
37;86;5;21;447;1740
37;87;4;16;451;1756
37;88;4;14;455;1770
37;89;3;9;458;1779
37;90;3;14;461;1793
37;91;6;27;467;1820
37;92;4;13;471;1833
37;93;4;16;475;1849
37;94;3;14;478;1863
37;95;4;18;482;1881
37;96;4;18;486;1899
37;97;7;27;493;1926
37;98;5;26;498;1952
37;99;6;19;504;1971
37;100;5;13;509;1984
37;101;3;15;512;1999
37;102;26;85;538;2084
37;103;4;18;542;2102
37;104;4;15;546;2117
37;105;8;26;554;2143
37;106;5;19;559;2162
37;107;3;13;562;2175
37;108;4;16;566;2191
37;109;4;12;570;2203
37;110;4;13;574;2216
37;111;4;17;578;2233
37;112;5;24;583;2257
37;113;10;45;593;2302
37;114;5;21;598;2323
37;115;5;25;603;2348
37;116;4;22;607;2370
37;117;3;20;610;2390
37;118;4;18;614;2408
37;119;4;18;618;2426
37;120;4;17;622;2443
37;121;5;16;627;2459
37;122;4;19;631;2478
37;123;4;16;635;2494
37;124;5;18;640;2512
37;125;5;26;645;2538
37;126;5;22;650;2560
37;127;3;18;653;2578
37;128;4;16;657;2594
37;129;4;16;661;2610
37;130;4;12;665;2622
37;131;5;16;670;2638
37;132;4;17;674;2655
37;133;4;16;678;2671
37;134;4;17;682;2688
37;135;4;15;686;2703
37;136;3;13;689;2716
37;137;4;20;693;2736
37;138;3;14;696;2750
37;139;4;15;700;2765
37;140;5;18;705;2783
37;141;4;17;709;2800
37;142;4;16;713;2816
37;143;5;19;718;2835
37;144;6;19;724;2854
37;145;5;19;729;2873
37;146;5;19;734;2892
37;147;6;24;740;2916
37;148;4;20;744;2936
37;149;5;26;749;2962
37;150;6;28;755;2990
37;151;5;20;760;3010
37;152;4;18;764;3028
37;153;4;17;768;3045
37;154;4;13;772;3058
37;155;2;10;774;3068
37;156;4;13;778;3081
37;157;5;23;783;3104
37;158;10;43;793;3147
37;159;4;15;797;3162
37;160;4;16;801;3178
37;161;3;14;804;3192
37;162;4;15;808;3207
37;163;5;14;813;3221
37;164;6;20;819;3241
37;165;3;14;822;3255
37;166;3;15;825;3270
37;167;3;14;828;3284
37;168;6;20;834;3304
37;169;4;17;838;3321
37;170;4;17;842;3338
37;171;5;27;847;3365
37;172;3;15;850;3380
37;173;4;18;854;3398
37;174;4;13;858;3411
37;175;3;16;861;3427
37;176;2;16;863;3443
37;177;6;28;869;3471
37;178;4;13;873;3484
37;179;3;14;876;3498
37;180;6;21;882;3519
37;181;3;14;885;3533
37;182;4;16;889;3549
38;1;8;29;8;29
38;2;6;19;14;48
38;3;10;36;24;84
38;4;10;44;34;128
38;5;9;32;43;160
38;6;12;47;55;207
38;7;10;37;65;244
38;8;15;44;80;288
38;9;7;28;87;316
38;10;11;41;98;357
38;11;6;23;104;380
38;12;8;33;112;413
38;13;7;34;119;447
38;14;7;21;126;468
38;15;11;33;137;501
38;16;8;30;145;531
38;17;11;38;156;569
38;18;7;31;163;600
38;19;5;18;168;618
38;20;6;31;174;649
38;21;8;29;182;678
38;22;24;86;206;764
38;23;16;54;222;818
38;24;33;128;255;946
38;25;10;34;265;980
38;26;30;101;295;1081
38;27;17;62;312;1143
38;28;13;57;325;1200
38;29;9;47;334;1247
38;30;7;30;341;1277
38;31;6;23;347;1300
38;32;11;37;358;1337
38;33;6;27;364;1364
38;34;9;36;373;1400
38;35;15;42;388;1442
38;36;8;29;396;1471
38;37;4;17;400;1488
38;38;4;18;404;1506
38;39;7;27;411;1533
38;40;6;23;417;1556
38;41;11;40;428;1596
38;42;6;26;434;1622
38;43;10;44;444;1666
38;44;14;51;458;1717
38;45;9;39;467;1756
38;46;5;25;472;1781
38;47;5;24;477;1805
38;48;8;31;485;1836
38;49;6;24;491;1860
38;50;6;20;497;1880
38;51;7;30;504;1910
38;52;6;20;510;1930
38;53;5;20;515;1950
38;54;7;22;522;1972
38;55;5;20;527;1992
38;56;4;19;531;2011
38;57;4;19;535;2030
38;58;5;15;540;2045
38;59;10;39;550;2084
38;60;11;44;561;2128
38;61;11;39;572;2167
38;62;10;37;582;2204
38;63;6;28;588;2232
38;64;7;20;595;2252
38;65;12;37;607;2289
38;66;8;30;615;2319
38;67;4;11;619;2330
38;68;3;13;622;2343
38;69;9;29;631;2372
38;70;8;23;639;2395
38;71;9;30;648;2425
38;72;9;32;657;2457
38;73;4;21;661;2478
38;74;6;24;667;2502
38;75;14;48;681;2550
38;76;10;31;691;2581
38;77;5;18;696;2599
38;78;6;18;702;2617
38;79;6;21;708;2638
38;80;4;15;712;2653
38;81;4;15;716;2668
38;82;4;21;720;2689
38;83;4;18;724;2707
38;84;4;15;728;2722
38;85;7;30;735;2752
38;86;10;33;745;2785
38;87;5;17;750;2802
38;88;4;16;754;2818
39;1;10;38;10;38
39;2;10;38;20;76
39;3;33;108;53;184
39;4;17;54;70;238
39;5;24;84;94;322
39;6;39;130;133;452
39;7;31;118;164;570
39;8;35;113;199;683
39;9;24;93;223;776
39;10;22;84;245;860
39;11;9;27;254;887
39;12;5;21;259;908
39;13;9;24;268;932
39;14;6;18;274;950
39;15;20;73;294;1023
39;16;17;56;311;1079
39;17;12;53;323;1132
39;18;13;61;336;1193
39;19;10;34;346;1227
39;20;20;70;366;1297
39;21;33;106;399;1403
39;22;20;72;419;1475
39;23;35;117;454;1592
39;24;13;53;467;1645
39;25;10;35;477;1680
39;26;12;50;489;1730
39;27;11;43;500;1773
39;28;7;25;507;1798
39;29;19;75;526;1873
39;30;4;14;530;1887
39;31;7;27;537;1914
39;32;16;53;553;1967
39;33;8;31;561;1998
39;34;9;30;570;2028
39;35;12;49;582;2077
39;36;15;50;597;2127
39;37;12;34;609;2161
39;38;37;133;646;2294
39;39;9;37;655;2331
39;40;8;25;663;2356
39;41;18;69;681;2425
39;42;27;91;708;2516
39;43;14;49;722;2565
39;44;12;42;734;2607
39;45;18;68;752;2675
39;46;18;65;770;2740
39;47;25;85;795;2825
39;48;11;41;806;2866
39;49;22;80;828;2946
39;50;11;40;839;2986
39;51;15;62;854;3048
39;52;16;51;870;3099
39;53;21;73;891;3172
39;54;13;48;904;3220
39;55;16;59;920;3279
39;56;14;46;934;3325
39;57;9;28;943;3353
39;58;12;37;955;3390
39;59;10;41;965;3431
39;60;14;56;979;3487
39;61;11;41;990;3528
39;62;9;24;999;3552
39;63;12;50;1011;3602
39;64;7;29;1018;3631
39;65;14;55;1032;3686
39;66;6;20;1038;3706
39;67;18;74;1056;3780
39;68;23;66;1079;3846
39;69;15;65;1094;3911
39;70;9;30;1103;3941
39;71;35;141;1138;4082
39;72;10;38;1148;4120
39;73;21;85;1169;4205
39;74;16;65;1185;4270
39;75;17;66;1202;4336
40;1;5;18;5;18
40;2;6;22;11;40
40;3;14;48;25;88
40;4;13;44;38;132
40;5;21;92;59;224
40;6;11;39;70;263
40;7;27;114;97;377
40;8;17;69;114;446
40;9;13;45;127;491
40;10;15;61;142;552
40;11;13;57;155;609
40;12;16;54;171;663
40;13;14;44;185;707
40;14;8;31;193;738
40;15;16;53;209;791
40;16;16;49;225;840
40;17;13;40;238;880
40;18;15;59;253;939
40;19;6;23;259;962
40;20;15;48;274;1010
40;21;31;108;305;1118
40;22;14;56;319;1174
40;23;6;30;325;1204
40;24;7;34;332;1238
40;25;19;78;351;1316
40;26;18;60;369;1376
40;27;13;43;382;1419
40;28;39;130;421;1549
40;29;26;88;447;1637
40;30;10;35;457;1672
40;31;14;50;471;1722
40;32;6;22;477;1744
40;33;16;47;493;1791
40;34;31;97;524;1888
40;35;24;83;548;1971
40;36;9;35;557;2006
40;37;25;87;582;2093
40;38;8;32;590;2125
40;39;11;42;601;2167
40;40;23;82;624;2249
40;41;10;36;634;2285
40;42;15;54;649;2339
40;43;22;75;671;2414
40;44;12;45;683;2459
40;45;10;40;693;2499
40;46;13;55;706;2554
40;47;19;74;725;2628
40;48;12;38;737;2666
40;49;13;45;750;2711
40;50;16;67;766;2778
40;51;11;44;777;2822
40;52;10;40;787;2862
40;53;9;36;796;2898
40;54;4;18;800;2916
40;55;12;47;812;2963
40;56;23;79;835;3042
40;57;13;48;848;3090
40;58;13;59;861;3149
40;59;11;39;872;3188
40;60;13;54;885;3242
40;61;20;71;905;3313
40;62;13;40;918;3353
40;63;8;28;926;3381
40;64;22;87;948;3468
40;65;14;45;962;3513
40;66;21;65;983;3578
40;67;30;113;1013;3691
40;68;12;35;1025;3726
40;69;10;33;1035;3759
40;70;9;40;1044;3799
40;71;6;28;1050;3827
40;72;6;17;1056;3844
40;73;7;21;1063;3865
40;74;18;55;1081;3920
40;75;12;42;1093;3962
40;76;9;36;1102;3998
40;77;14;50;1116;4048
40;78;32;114;1148;4162
40;79;9;39;1157;4201
40;80;12;54;1169;4255
40;81;6;24;1175;4279
40;82;25;94;1200;4373
40;83;15;63;1215;4436
40;84;12;50;1227;4486
40;85;17;62;1244;4548
41;1;5;18;5;18
41;2;4;16;9;34
41;3;7;32;16;66
41;4;7;30;23;96
41;5;17;70;40;166
41;6;17;67;57;233
41;7;8;32;65;265
41;8;9;37;74;302
41;9;16;54;90;356
41;10;17;58;107;414
41;11;16;60;123;474
41;12;20;75;143;549
41;13;9;40;152;589
41;14;23;89;175;678
41;15;25;92;200;770
41;16;19;76;219;846
41;17;14;67;233;913
41;18;5;24;238;937
41;19;8;29;246;966
41;20;12;54;258;1020
41;21;18;72;276;1092
41;22;20;80;296;1172
41;23;10;42;306;1214
41;24;11;43;317;1257
41;25;26;88;343;1345
41;26;11;49;354;1394
